name,base_id,char_definitionId
Rey's Millennium Falcon,MILLENNIUMFALCONEP7,MILLENNIUMFALCONEP7:TWO_STAR
Rey's Millennium Falcon,MILLENNIUMFALCONEP7,MILLENNIUMFALCONEP7:THREE_STAR
Rey's Millennium Falcon,MILLENNIUMFALCONEP7,MILLENNIUMFALCONEP7:FOUR_STAR
Rey's Millennium Falcon,MILLENNIUMFALCONEP7,MILLENNIUMFALCONEP7:ONE_STAR
Rey's Millennium Falcon,MILLENNIUMFALCONEP7,MILLENNIUMFALCONEP7:SEVEN_STAR
Rey's Millennium Falcon,MILLENNIUMFALCONEP7,MILLENNIUMFALCONEP7:SIX_STAR
Rey's Millennium Falcon,MILLENNIUMFALCONEP7,MILLENNIUMFALCONEP7:FIVE_STAR
B2 Super Battle Droid,B2SUPERBATTLEDROID,B2SUPERBATTLEDROID:TWO_STAR
B2 Super Battle Droid,B2SUPERBATTLEDROID,B2SUPERBATTLEDROID:FOUR_STAR
B2 Super Battle Droid,B2SUPERBATTLEDROID,B2SUPERBATTLEDROID:FIVE_STAR
B2 Super Battle Droid,B2SUPERBATTLEDROID,B2SUPERBATTLEDROID:SEVEN_STAR
B2 Super Battle Droid,B2SUPERBATTLEDROID,B2SUPERBATTLEDROID:SIX_STAR
B2 Super Battle Droid,B2SUPERBATTLEDROID,B2SUPERBATTLEDROID:THREE_STAR
B2 Super Battle Droid,B2SUPERBATTLEDROID,B2SUPERBATTLEDROID:ONE_STAR
Mon Mothma,MONMOTHMA,MONMOTHMA:ONE_STAR
Mon Mothma,MONMOTHMA,MONMOTHMA:TWO_STAR
Mon Mothma,MONMOTHMA,MONMOTHMA:FIVE_STAR
Mon Mothma,MONMOTHMA,MONMOTHMA:FOUR_STAR
Mon Mothma,MONMOTHMA,MONMOTHMA:SIX_STAR
Mon Mothma,MONMOTHMA,MONMOTHMA:SEVEN_STAR
Mon Mothma,MONMOTHMA,MONMOTHMA:THREE_STAR
Stormtrooper,STORMTROOPER,STORMTROOPER:TWO_STAR
Stormtrooper,STORMTROOPER,STORMTROOPER:ONE_STAR
Stormtrooper,STORMTROOPER,STORMTROOPER:SIX_STAR
Stormtrooper,STORMTROOPER,STORMTROOPER:FIVE_STAR
Stormtrooper,STORMTROOPER,STORMTROOPER:SEVEN_STAR
Stormtrooper,STORMTROOPER,STORMTROOPER:FOUR_STAR
Stormtrooper,STORMTROOPER,STORMTROOPER:THREE_STAR
Admiral Ackbar,ADMIRALACKBAR,ADMIRALACKBAR:ONE_STAR
Admiral Ackbar,ADMIRALACKBAR,ADMIRALACKBAR:SIX_STAR
Admiral Ackbar,ADMIRALACKBAR,ADMIRALACKBAR:TWO_STAR
Admiral Ackbar,ADMIRALACKBAR,ADMIRALACKBAR:SEVEN_STAR
Admiral Ackbar,ADMIRALACKBAR,ADMIRALACKBAR:FIVE_STAR
Admiral Ackbar,ADMIRALACKBAR,ADMIRALACKBAR:FOUR_STAR
Admiral Ackbar,ADMIRALACKBAR,ADMIRALACKBAR:THREE_STAR
Scarif Rebel Pathfinder,SCARIFREBEL,SCARIFREBEL:THREE_STAR
Scarif Rebel Pathfinder,SCARIFREBEL,SCARIFREBEL:SIX_STAR
Scarif Rebel Pathfinder,SCARIFREBEL,SCARIFREBEL:FIVE_STAR
Scarif Rebel Pathfinder,SCARIFREBEL,SCARIFREBEL:TWO_STAR
Scarif Rebel Pathfinder,SCARIFREBEL,SCARIFREBEL:SEVEN_STAR
Scarif Rebel Pathfinder,SCARIFREBEL,SCARIFREBEL:FOUR_STAR
Scarif Rebel Pathfinder,SCARIFREBEL,SCARIFREBEL:ONE_STAR
Zam Wesell,ZAMWESELL,ZAMWESELL:ONE_STAR
Zam Wesell,ZAMWESELL,ZAMWESELL:TWO_STAR
Zam Wesell,ZAMWESELL,ZAMWESELL:FIVE_STAR
Zam Wesell,ZAMWESELL,ZAMWESELL:SIX_STAR
Zam Wesell,ZAMWESELL,ZAMWESELL:FOUR_STAR
Zam Wesell,ZAMWESELL,ZAMWESELL:SEVEN_STAR
Zam Wesell,ZAMWESELL,ZAMWESELL:THREE_STAR
"CT-7567 ""Rex""",CT7567,CT7567:ONE_STAR
"CT-7567 ""Rex""",CT7567,CT7567:THREE_STAR
"CT-7567 ""Rex""",CT7567,CT7567:FIVE_STAR
"CT-7567 ""Rex""",CT7567,CT7567:SIX_STAR
"CT-7567 ""Rex""",CT7567,CT7567:SEVEN_STAR
"CT-7567 ""Rex""",CT7567,CT7567:FOUR_STAR
"CT-7567 ""Rex""",CT7567,CT7567:TWO_STAR
R2-D2,R2D2_LEGENDARY,R2D2_LEGENDARY:TWO_STAR
R2-D2,R2D2_LEGENDARY,R2D2_LEGENDARY:FIVE_STAR
R2-D2,R2D2_LEGENDARY,R2D2_LEGENDARY:SIX_STAR
R2-D2,R2D2_LEGENDARY,R2D2_LEGENDARY:FOUR_STAR
R2-D2,R2D2_LEGENDARY,R2D2_LEGENDARY:SEVEN_STAR
R2-D2,R2D2_LEGENDARY,R2D2_LEGENDARY:THREE_STAR
R2-D2,R2D2_LEGENDARY,R2D2_LEGENDARY:ONE_STAR
Commander Ahsoka Tano,COMMANDERAHSOKA,COMMANDERAHSOKA:THREE_STAR
Commander Ahsoka Tano,COMMANDERAHSOKA,COMMANDERAHSOKA:FOUR_STAR
Commander Ahsoka Tano,COMMANDERAHSOKA,COMMANDERAHSOKA:ONE_STAR
Commander Ahsoka Tano,COMMANDERAHSOKA,COMMANDERAHSOKA:SEVEN_STAR
Commander Ahsoka Tano,COMMANDERAHSOKA,COMMANDERAHSOKA:SIX_STAR
Commander Ahsoka Tano,COMMANDERAHSOKA,COMMANDERAHSOKA:FIVE_STAR
Commander Ahsoka Tano,COMMANDERAHSOKA,COMMANDERAHSOKA:TWO_STAR
Paploo,PAPLOO,PAPLOO:TWO_STAR
Paploo,PAPLOO,PAPLOO:FIVE_STAR
Paploo,PAPLOO,PAPLOO:SIX_STAR
Paploo,PAPLOO,PAPLOO:SEVEN_STAR
Paploo,PAPLOO,PAPLOO:FOUR_STAR
Paploo,PAPLOO,PAPLOO:ONE_STAR
Paploo,PAPLOO,PAPLOO:THREE_STAR
Finalizer,CAPITALFINALIZER,CAPITALFINALIZER:TWO_STAR
Finalizer,CAPITALFINALIZER,CAPITALFINALIZER:FOUR_STAR
Finalizer,CAPITALFINALIZER,CAPITALFINALIZER:SIX_STAR
Finalizer,CAPITALFINALIZER,CAPITALFINALIZER:FIVE_STAR
Finalizer,CAPITALFINALIZER,CAPITALFINALIZER:SEVEN_STAR
Finalizer,CAPITALFINALIZER,CAPITALFINALIZER:THREE_STAR
Finalizer,CAPITALFINALIZER,CAPITALFINALIZER:ONE_STAR
Colonel Starck,COLONELSTARCK,COLONELSTARCK:ONE_STAR
Colonel Starck,COLONELSTARCK,COLONELSTARCK:THREE_STAR
Colonel Starck,COLONELSTARCK,COLONELSTARCK:FOUR_STAR
Colonel Starck,COLONELSTARCK,COLONELSTARCK:FIVE_STAR
Colonel Starck,COLONELSTARCK,COLONELSTARCK:SIX_STAR
Colonel Starck,COLONELSTARCK,COLONELSTARCK:SEVEN_STAR
Colonel Starck,COLONELSTARCK,COLONELSTARCK:TWO_STAR
General Skywalker,GENERALSKYWALKER,GENERALSKYWALKER:ONE_STAR
General Skywalker,GENERALSKYWALKER,GENERALSKYWALKER:THREE_STAR
General Skywalker,GENERALSKYWALKER,GENERALSKYWALKER:FIVE_STAR
General Skywalker,GENERALSKYWALKER,GENERALSKYWALKER:FOUR_STAR
General Skywalker,GENERALSKYWALKER,GENERALSKYWALKER:SIX_STAR
General Skywalker,GENERALSKYWALKER,GENERALSKYWALKER:SEVEN_STAR
General Skywalker,GENERALSKYWALKER,GENERALSKYWALKER:TWO_STAR
IG-86 Sentinel Droid,IG86SENTINELDROID,IG86SENTINELDROID:FOUR_STAR
IG-86 Sentinel Droid,IG86SENTINELDROID,IG86SENTINELDROID:ONE_STAR
IG-86 Sentinel Droid,IG86SENTINELDROID,IG86SENTINELDROID:THREE_STAR
IG-86 Sentinel Droid,IG86SENTINELDROID,IG86SENTINELDROID:SEVEN_STAR
IG-86 Sentinel Droid,IG86SENTINELDROID,IG86SENTINELDROID:FIVE_STAR
IG-86 Sentinel Droid,IG86SENTINELDROID,IG86SENTINELDROID:SIX_STAR
IG-86 Sentinel Droid,IG86SENTINELDROID,IG86SENTINELDROID:TWO_STAR
Sabine Wren,SABINEWRENS3,SABINEWRENS3:THREE_STAR
Sabine Wren,SABINEWRENS3,SABINEWRENS3:ONE_STAR
Sabine Wren,SABINEWRENS3,SABINEWRENS3:FOUR_STAR
Sabine Wren,SABINEWRENS3,SABINEWRENS3:FIVE_STAR
Sabine Wren,SABINEWRENS3,SABINEWRENS3:SIX_STAR
Sabine Wren,SABINEWRENS3,SABINEWRENS3:SEVEN_STAR
Sabine Wren,SABINEWRENS3,SABINEWRENS3:TWO_STAR
Savage Opress,SAVAGEOPRESS,SAVAGEOPRESS:FOUR_STAR
Savage Opress,SAVAGEOPRESS,SAVAGEOPRESS:THREE_STAR
Savage Opress,SAVAGEOPRESS,SAVAGEOPRESS:ONE_STAR
Savage Opress,SAVAGEOPRESS,SAVAGEOPRESS:SEVEN_STAR
Savage Opress,SAVAGEOPRESS,SAVAGEOPRESS:FIVE_STAR
Savage Opress,SAVAGEOPRESS,SAVAGEOPRESS:SIX_STAR
Savage Opress,SAVAGEOPRESS,SAVAGEOPRESS:TWO_STAR
Enfys Nest,ENFYSNEST,ENFYSNEST:FIVE_STAR
Enfys Nest,ENFYSNEST,ENFYSNEST:SIX_STAR
Enfys Nest,ENFYSNEST,ENFYSNEST:TWO_STAR
Enfys Nest,ENFYSNEST,ENFYSNEST:SEVEN_STAR
Enfys Nest,ENFYSNEST,ENFYSNEST:FOUR_STAR
Enfys Nest,ENFYSNEST,ENFYSNEST:ONE_STAR
Enfys Nest,ENFYSNEST,ENFYSNEST:THREE_STAR
Rey (Scavenger),REY,REY:FIVE_STAR
Rey (Scavenger),REY,REY:TWO_STAR
Rey (Scavenger),REY,REY:SIX_STAR
Rey (Scavenger),REY,REY:FOUR_STAR
Rey (Scavenger),REY,REY:SEVEN_STAR
Rey (Scavenger),REY,REY:THREE_STAR
Rey (Scavenger),REY,REY:ONE_STAR
Bo-Katan Kryze,BOKATAN,BOKATAN:TWO_STAR
Bo-Katan Kryze,BOKATAN,BOKATAN:SIX_STAR
Bo-Katan Kryze,BOKATAN,BOKATAN:FIVE_STAR
Bo-Katan Kryze,BOKATAN,BOKATAN:FOUR_STAR
Bo-Katan Kryze,BOKATAN,BOKATAN:SEVEN_STAR
Bo-Katan Kryze,BOKATAN,BOKATAN:THREE_STAR
Bo-Katan Kryze,BOKATAN,BOKATAN:ONE_STAR
Plo Koon's Jedi Starfighter,BLADEOFDORIN,BLADEOFDORIN:TWO_STAR
Plo Koon's Jedi Starfighter,BLADEOFDORIN,BLADEOFDORIN:ONE_STAR
Plo Koon's Jedi Starfighter,BLADEOFDORIN,BLADEOFDORIN:FIVE_STAR
Plo Koon's Jedi Starfighter,BLADEOFDORIN,BLADEOFDORIN:THREE_STAR
Plo Koon's Jedi Starfighter,BLADEOFDORIN,BLADEOFDORIN:SEVEN_STAR
Plo Koon's Jedi Starfighter,BLADEOFDORIN,BLADEOFDORIN:FOUR_STAR
Plo Koon's Jedi Starfighter,BLADEOFDORIN,BLADEOFDORIN:SIX_STAR
Canderous Ordo,CANDEROUSORDO,CANDEROUSORDO:THREE_STAR
Canderous Ordo,CANDEROUSORDO,CANDEROUSORDO:FIVE_STAR
Canderous Ordo,CANDEROUSORDO,CANDEROUSORDO:ONE_STAR
Canderous Ordo,CANDEROUSORDO,CANDEROUSORDO:TWO_STAR
Canderous Ordo,CANDEROUSORDO,CANDEROUSORDO:SEVEN_STAR
Canderous Ordo,CANDEROUSORDO,CANDEROUSORDO:FOUR_STAR
Canderous Ordo,CANDEROUSORDO,CANDEROUSORDO:SIX_STAR
Director Krennic,DIRECTORKRENNIC,DIRECTORKRENNIC:TWO_STAR
Director Krennic,DIRECTORKRENNIC,DIRECTORKRENNIC:ONE_STAR
Director Krennic,DIRECTORKRENNIC,DIRECTORKRENNIC:THREE_STAR
Director Krennic,DIRECTORKRENNIC,DIRECTORKRENNIC:FIVE_STAR
Director Krennic,DIRECTORKRENNIC,DIRECTORKRENNIC:SEVEN_STAR
Director Krennic,DIRECTORKRENNIC,DIRECTORKRENNIC:FOUR_STAR
Director Krennic,DIRECTORKRENNIC,DIRECTORKRENNIC:SIX_STAR
Poe Dameron,POE,POE:THREE_STAR
Poe Dameron,POE,POE:FIVE_STAR
Poe Dameron,POE,POE:TWO_STAR
Poe Dameron,POE,POE:SIX_STAR
Poe Dameron,POE,POE:SEVEN_STAR
Poe Dameron,POE,POE:ONE_STAR
Poe Dameron,POE,POE:FOUR_STAR
Krrsantan,KRRSANTAN,KRRSANTAN:TWO_STAR
Krrsantan,KRRSANTAN,KRRSANTAN:SIX_STAR
Krrsantan,KRRSANTAN,KRRSANTAN:FIVE_STAR
Krrsantan,KRRSANTAN,KRRSANTAN:THREE_STAR
Krrsantan,KRRSANTAN,KRRSANTAN:FOUR_STAR
Krrsantan,KRRSANTAN,KRRSANTAN:SEVEN_STAR
Krrsantan,KRRSANTAN,KRRSANTAN:ONE_STAR
Omega,BADBATCHOMEGA,BADBATCHOMEGA:SIX_STAR
Omega,BADBATCHOMEGA,BADBATCHOMEGA:FIVE_STAR
Omega,BADBATCHOMEGA,BADBATCHOMEGA:TWO_STAR
Omega,BADBATCHOMEGA,BADBATCHOMEGA:SEVEN_STAR
Omega,BADBATCHOMEGA,BADBATCHOMEGA:FOUR_STAR
Omega,BADBATCHOMEGA,BADBATCHOMEGA:ONE_STAR
Omega,BADBATCHOMEGA,BADBATCHOMEGA:THREE_STAR
Chirrut Îmwe,CHIRRUTIMWE,CHIRRUTIMWE:FOUR_STAR
Chirrut Îmwe,CHIRRUTIMWE,CHIRRUTIMWE:ONE_STAR
Chirrut Îmwe,CHIRRUTIMWE,CHIRRUTIMWE:THREE_STAR
Chirrut Îmwe,CHIRRUTIMWE,CHIRRUTIMWE:TWO_STAR
Chirrut Îmwe,CHIRRUTIMWE,CHIRRUTIMWE:SEVEN_STAR
Chirrut Îmwe,CHIRRUTIMWE,CHIRRUTIMWE:FIVE_STAR
Chirrut Îmwe,CHIRRUTIMWE,CHIRRUTIMWE:SIX_STAR
Imperial TIE Fighter,TIEFIGHTERIMPERIAL,TIEFIGHTERIMPERIAL:THREE_STAR
Imperial TIE Fighter,TIEFIGHTERIMPERIAL,TIEFIGHTERIMPERIAL:FIVE_STAR
Imperial TIE Fighter,TIEFIGHTERIMPERIAL,TIEFIGHTERIMPERIAL:TWO_STAR
Imperial TIE Fighter,TIEFIGHTERIMPERIAL,TIEFIGHTERIMPERIAL:ONE_STAR
Imperial TIE Fighter,TIEFIGHTERIMPERIAL,TIEFIGHTERIMPERIAL:SIX_STAR
Imperial TIE Fighter,TIEFIGHTERIMPERIAL,TIEFIGHTERIMPERIAL:SEVEN_STAR
Imperial TIE Fighter,TIEFIGHTERIMPERIAL,TIEFIGHTERIMPERIAL:FOUR_STAR
Sith Marauder,SITHMARAUDER,SITHMARAUDER:ONE_STAR
Sith Marauder,SITHMARAUDER,SITHMARAUDER:THREE_STAR
Sith Marauder,SITHMARAUDER,SITHMARAUDER:TWO_STAR
Sith Marauder,SITHMARAUDER,SITHMARAUDER:FOUR_STAR
Sith Marauder,SITHMARAUDER,SITHMARAUDER:FIVE_STAR
Sith Marauder,SITHMARAUDER,SITHMARAUDER:SEVEN_STAR
Sith Marauder,SITHMARAUDER,SITHMARAUDER:SIX_STAR
TIE Echelon,FIRSTORDERTIEECHELON,FIRSTORDERTIEECHELON:TWO_STAR
TIE Echelon,FIRSTORDERTIEECHELON,FIRSTORDERTIEECHELON:ONE_STAR
TIE Echelon,FIRSTORDERTIEECHELON,FIRSTORDERTIEECHELON:THREE_STAR
TIE Echelon,FIRSTORDERTIEECHELON,FIRSTORDERTIEECHELON:FIVE_STAR
TIE Echelon,FIRSTORDERTIEECHELON,FIRSTORDERTIEECHELON:FOUR_STAR
TIE Echelon,FIRSTORDERTIEECHELON,FIRSTORDERTIEECHELON:SEVEN_STAR
TIE Echelon,FIRSTORDERTIEECHELON,FIRSTORDERTIEECHELON:SIX_STAR
Barriss Offee,BARRISSOFFEE,BARRISSOFFEE:TWO_STAR
Barriss Offee,BARRISSOFFEE,BARRISSOFFEE:ONE_STAR
Barriss Offee,BARRISSOFFEE,BARRISSOFFEE:FIVE_STAR
Barriss Offee,BARRISSOFFEE,BARRISSOFFEE:THREE_STAR
Barriss Offee,BARRISSOFFEE,BARRISSOFFEE:SIX_STAR
Barriss Offee,BARRISSOFFEE,BARRISSOFFEE:SEVEN_STAR
Barriss Offee,BARRISSOFFEE,BARRISSOFFEE:FOUR_STAR
TIE/IN Interceptor Prototype,TIEINTERCEPTOR,TIEINTERCEPTOR:ONE_STAR
TIE/IN Interceptor Prototype,TIEINTERCEPTOR,TIEINTERCEPTOR:THREE_STAR
TIE/IN Interceptor Prototype,TIEINTERCEPTOR,TIEINTERCEPTOR:TWO_STAR
TIE/IN Interceptor Prototype,TIEINTERCEPTOR,TIEINTERCEPTOR:FOUR_STAR
TIE/IN Interceptor Prototype,TIEINTERCEPTOR,TIEINTERCEPTOR:FIVE_STAR
TIE/IN Interceptor Prototype,TIEINTERCEPTOR,TIEINTERCEPTOR:SEVEN_STAR
TIE/IN Interceptor Prototype,TIEINTERCEPTOR,TIEINTERCEPTOR:SIX_STAR
Zorii Bliss,ZORIIBLISS_V2,ZORIIBLISS_V2:TWO_STAR
Zorii Bliss,ZORIIBLISS_V2,ZORIIBLISS_V2:SIX_STAR
Zorii Bliss,ZORIIBLISS_V2,ZORIIBLISS_V2:FIVE_STAR
Zorii Bliss,ZORIIBLISS_V2,ZORIIBLISS_V2:THREE_STAR
Zorii Bliss,ZORIIBLISS_V2,ZORIIBLISS_V2:SEVEN_STAR
Zorii Bliss,ZORIIBLISS_V2,ZORIIBLISS_V2:ONE_STAR
Zorii Bliss,ZORIIBLISS_V2,ZORIIBLISS_V2:FOUR_STAR
Asajj Ventress,ASAJVENTRESS,ASAJVENTRESS:THREE_STAR
Asajj Ventress,ASAJVENTRESS,ASAJVENTRESS:FIVE_STAR
Asajj Ventress,ASAJVENTRESS,ASAJVENTRESS:TWO_STAR
Asajj Ventress,ASAJVENTRESS,ASAJVENTRESS:ONE_STAR
Asajj Ventress,ASAJVENTRESS,ASAJVENTRESS:SIX_STAR
Asajj Ventress,ASAJVENTRESS,ASAJVENTRESS:SEVEN_STAR
Asajj Ventress,ASAJVENTRESS,ASAJVENTRESS:FOUR_STAR
Cassian's U-wing,UWINGROGUEONE,UWINGROGUEONE:TWO_STAR
Cassian's U-wing,UWINGROGUEONE,UWINGROGUEONE:ONE_STAR
Cassian's U-wing,UWINGROGUEONE,UWINGROGUEONE:FIVE_STAR
Cassian's U-wing,UWINGROGUEONE,UWINGROGUEONE:THREE_STAR
Cassian's U-wing,UWINGROGUEONE,UWINGROGUEONE:SIX_STAR
Cassian's U-wing,UWINGROGUEONE,UWINGROGUEONE:SEVEN_STAR
Cassian's U-wing,UWINGROGUEONE,UWINGROGUEONE:FOUR_STAR
Young Lando Calrissian,YOUNGLANDO,YOUNGLANDO:THREE_STAR
Young Lando Calrissian,YOUNGLANDO,YOUNGLANDO:FIVE_STAR
Young Lando Calrissian,YOUNGLANDO,YOUNGLANDO:ONE_STAR
Young Lando Calrissian,YOUNGLANDO,YOUNGLANDO:TWO_STAR
Young Lando Calrissian,YOUNGLANDO,YOUNGLANDO:SEVEN_STAR
Young Lando Calrissian,YOUNGLANDO,YOUNGLANDO:FOUR_STAR
Young Lando Calrissian,YOUNGLANDO,YOUNGLANDO:SIX_STAR
Commander Luke Skywalker,COMMANDERLUKESKYWALKER,COMMANDERLUKESKYWALKER:TWO_STAR
Commander Luke Skywalker,COMMANDERLUKESKYWALKER,COMMANDERLUKESKYWALKER:SIX_STAR
Commander Luke Skywalker,COMMANDERLUKESKYWALKER,COMMANDERLUKESKYWALKER:FIVE_STAR
Commander Luke Skywalker,COMMANDERLUKESKYWALKER,COMMANDERLUKESKYWALKER:SEVEN_STAR
Commander Luke Skywalker,COMMANDERLUKESKYWALKER,COMMANDERLUKESKYWALKER:FOUR_STAR
Commander Luke Skywalker,COMMANDERLUKESKYWALKER,COMMANDERLUKESKYWALKER:ONE_STAR
Commander Luke Skywalker,COMMANDERLUKESKYWALKER,COMMANDERLUKESKYWALKER:THREE_STAR
Maul,MAULS7,MAULS7:THREE_STAR
Maul,MAULS7,MAULS7:FIVE_STAR
Maul,MAULS7,MAULS7:TWO_STAR
Maul,MAULS7,MAULS7:ONE_STAR
Maul,MAULS7,MAULS7:SIX_STAR
Maul,MAULS7,MAULS7:SEVEN_STAR
Maul,MAULS7,MAULS7:FOUR_STAR
Gar Saxon,GARSAXON,GARSAXON:SIX_STAR
Gar Saxon,GARSAXON,GARSAXON:FIVE_STAR
Gar Saxon,GARSAXON,GARSAXON:TWO_STAR
Gar Saxon,GARSAXON,GARSAXON:FOUR_STAR
Gar Saxon,GARSAXON,GARSAXON:SEVEN_STAR
Gar Saxon,GARSAXON,GARSAXON:ONE_STAR
Gar Saxon,GARSAXON,GARSAXON:THREE_STAR
L3-37,L3_37,L3_37:TWO_STAR
L3-37,L3_37,L3_37:FOUR_STAR
L3-37,L3_37,L3_37:ONE_STAR
L3-37,L3_37,L3_37:THREE_STAR
L3-37,L3_37,L3_37:FIVE_STAR
L3-37,L3_37,L3_37:SEVEN_STAR
L3-37,L3_37,L3_37:SIX_STAR
Grand Moff Tarkin,GRANDMOFFTARKIN,GRANDMOFFTARKIN:ONE_STAR
Grand Moff Tarkin,GRANDMOFFTARKIN,GRANDMOFFTARKIN:THREE_STAR
Grand Moff Tarkin,GRANDMOFFTARKIN,GRANDMOFFTARKIN:TWO_STAR
Grand Moff Tarkin,GRANDMOFFTARKIN,GRANDMOFFTARKIN:FOUR_STAR
Grand Moff Tarkin,GRANDMOFFTARKIN,GRANDMOFFTARKIN:FIVE_STAR
Grand Moff Tarkin,GRANDMOFFTARKIN,GRANDMOFFTARKIN:SIX_STAR
Grand Moff Tarkin,GRANDMOFFTARKIN,GRANDMOFFTARKIN:SEVEN_STAR
Sith Trooper,FOSITHTROOPER,FOSITHTROOPER:THREE_STAR
Sith Trooper,FOSITHTROOPER,FOSITHTROOPER:FIVE_STAR
Sith Trooper,FOSITHTROOPER,FOSITHTROOPER:TWO_STAR
Sith Trooper,FOSITHTROOPER,FOSITHTROOPER:ONE_STAR
Sith Trooper,FOSITHTROOPER,FOSITHTROOPER:SIX_STAR
Sith Trooper,FOSITHTROOPER,FOSITHTROOPER:SEVEN_STAR
Sith Trooper,FOSITHTROOPER,FOSITHTROOPER:FOUR_STAR
Rebel Y-wing,YWINGREBEL,YWINGREBEL:TWO_STAR
Rebel Y-wing,YWINGREBEL,YWINGREBEL:SIX_STAR
Rebel Y-wing,YWINGREBEL,YWINGREBEL:FIVE_STAR
Rebel Y-wing,YWINGREBEL,YWINGREBEL:SEVEN_STAR
Rebel Y-wing,YWINGREBEL,YWINGREBEL:FOUR_STAR
Rebel Y-wing,YWINGREBEL,YWINGREBEL:ONE_STAR
Rebel Y-wing,YWINGREBEL,YWINGREBEL:THREE_STAR
Shaak Ti,SHAAKTI,SHAAKTI:SIX_STAR
Shaak Ti,SHAAKTI,SHAAKTI:FIVE_STAR
Shaak Ti,SHAAKTI,SHAAKTI:ONE_STAR
Shaak Ti,SHAAKTI,SHAAKTI:TWO_STAR
Shaak Ti,SHAAKTI,SHAAKTI:SEVEN_STAR
Shaak Ti,SHAAKTI,SHAAKTI:FOUR_STAR
Shaak Ti,SHAAKTI,SHAAKTI:THREE_STAR
Cara Dune,CARADUNE,CARADUNE:TWO_STAR
Cara Dune,CARADUNE,CARADUNE:FIVE_STAR
Cara Dune,CARADUNE,CARADUNE:SIX_STAR
Cara Dune,CARADUNE,CARADUNE:FOUR_STAR
Cara Dune,CARADUNE,CARADUNE:SEVEN_STAR
Cara Dune,CARADUNE,CARADUNE:THREE_STAR
Cara Dune,CARADUNE,CARADUNE:ONE_STAR
Fifth Brother,FIFTHBROTHER,FIFTHBROTHER:THREE_STAR
Fifth Brother,FIFTHBROTHER,FIFTHBROTHER:FIVE_STAR
Fifth Brother,FIFTHBROTHER,FIFTHBROTHER:ONE_STAR
Fifth Brother,FIFTHBROTHER,FIFTHBROTHER:TWO_STAR
Fifth Brother,FIFTHBROTHER,FIFTHBROTHER:SIX_STAR
Fifth Brother,FIFTHBROTHER,FIFTHBROTHER:SEVEN_STAR
Fifth Brother,FIFTHBROTHER,FIFTHBROTHER:FOUR_STAR
Han Solo,HANSOLO,HANSOLO:TWO_STAR
Han Solo,HANSOLO,HANSOLO:ONE_STAR
Han Solo,HANSOLO,HANSOLO:FIVE_STAR
Han Solo,HANSOLO,HANSOLO:THREE_STAR
Han Solo,HANSOLO,HANSOLO:SIX_STAR
Han Solo,HANSOLO,HANSOLO:SEVEN_STAR
Han Solo,HANSOLO,HANSOLO:FOUR_STAR
Greef Karga,GREEFKARGA,GREEFKARGA:THREE_STAR
Greef Karga,GREEFKARGA,GREEFKARGA:FIVE_STAR
Greef Karga,GREEFKARGA,GREEFKARGA:TWO_STAR
Greef Karga,GREEFKARGA,GREEFKARGA:SIX_STAR
Greef Karga,GREEFKARGA,GREEFKARGA:ONE_STAR
Greef Karga,GREEFKARGA,GREEFKARGA:SEVEN_STAR
Greef Karga,GREEFKARGA,GREEFKARGA:FOUR_STAR
Tusken Shaman,TUSKENSHAMAN,TUSKENSHAMAN:TWO_STAR
Tusken Shaman,TUSKENSHAMAN,TUSKENSHAMAN:ONE_STAR
Tusken Shaman,TUSKENSHAMAN,TUSKENSHAMAN:THREE_STAR
Tusken Shaman,TUSKENSHAMAN,TUSKENSHAMAN:FIVE_STAR
Tusken Shaman,TUSKENSHAMAN,TUSKENSHAMAN:FOUR_STAR
Tusken Shaman,TUSKENSHAMAN,TUSKENSHAMAN:SEVEN_STAR
Tusken Shaman,TUSKENSHAMAN,TUSKENSHAMAN:SIX_STAR
Kylo Ren,KYLOREN,KYLOREN:FOUR_STAR
Kylo Ren,KYLOREN,KYLOREN:FIVE_STAR
Kylo Ren,KYLOREN,KYLOREN:THREE_STAR
Kylo Ren,KYLOREN,KYLOREN:ONE_STAR
Kylo Ren,KYLOREN,KYLOREN:TWO_STAR
Kylo Ren,KYLOREN,KYLOREN:SEVEN_STAR
Kylo Ren,KYLOREN,KYLOREN:SIX_STAR
Greedo,GREEDO,GREEDO:THREE_STAR
Greedo,GREEDO,GREEDO:FIVE_STAR
Greedo,GREEDO,GREEDO:TWO_STAR
Greedo,GREEDO,GREEDO:SIX_STAR
Greedo,GREEDO,GREEDO:ONE_STAR
Greedo,GREEDO,GREEDO:SEVEN_STAR
Greedo,GREEDO,GREEDO:FOUR_STAR
Jedi Knight Revan,JEDIKNIGHTREVAN,JEDIKNIGHTREVAN:FOUR_STAR
Jedi Knight Revan,JEDIKNIGHTREVAN,JEDIKNIGHTREVAN:FIVE_STAR
Jedi Knight Revan,JEDIKNIGHTREVAN,JEDIKNIGHTREVAN:THREE_STAR
Jedi Knight Revan,JEDIKNIGHTREVAN,JEDIKNIGHTREVAN:ONE_STAR
Jedi Knight Revan,JEDIKNIGHTREVAN,JEDIKNIGHTREVAN:TWO_STAR
Jedi Knight Revan,JEDIKNIGHTREVAN,JEDIKNIGHTREVAN:SIX_STAR
Jedi Knight Revan,JEDIKNIGHTREVAN,JEDIKNIGHTREVAN:SEVEN_STAR
